video,frame,time_sec,status,anycalib_fx_px,anycalib_k1,geocalib_fx_px,geocalib_k1,e2_fx_px
4_assemble.mp4,0,0.0,ok,1756.0224609375,0.007297606207430363,2689.0283203125,-0.49215924739837646,2173.0149858125205
4_assemble.mp4,81,2.7,ok,1664.83837890625,0.05040212348103523,1844.334716796875,-0.699999988079071,1752.2897078030867
4_assemble.mp4,162,5.399,ok,1658.023193359375,-0.006090300623327494,2647.24267578125,0.699999988079071,2095.0393206085764
4_assemble.mp4,243,8.099,ok,1708.8699951171875,0.23012320697307587,2461.266845703125,0.0361972376704216,2050.8498391151884
4_assemble.mp4,325,10.832,ok,1578.1036376953125,0.11021264642477036,2433.60107421875,0.699999988079071,1959.7129146698578
4_assemble.mp4,406,13.531,ok,1537.8359375,0.048581235110759735,2660.83740234375,-0.699999988079071,2022.8522885194473
4_assemble.mp4,487,16.231,ok,1556.9383544921875,0.0024010310880839825,2535.447265625,0.699999988079071,1986.8404801704398
4_assemble.mp4,569,18.964,ok,1632.714111328125,0.1099126860499382,2689.8505859375,0.08174525201320648,2095.65192935859
