video,frame,time_sec,status,anycalib_fx_px,anycalib_k1,geocalib_fx_px,geocalib_k1,e2_fx_px
2_screw.mp4,0,0.0,ok,1572.198974609375,0.13888448476791382,1872.0010986328125,-0.6528307795524597,1715.563524833205
2_screw.mp4,51,1.7,ok,1582.5859375,0.17770597338676453,1898.086669921875,-0.6128280162811279,1733.172026076628
2_screw.mp4,103,3.433,ok,1563.127197265625,0.15122538805007935,2051.997314453125,-0.699999988079071,1790.9586290413586
2_screw.mp4,155,5.167,ok,1527.093505859375,0.15841548144817352,2047.791015625,-0.699999988079071,1768.3801518107218
2_screw.mp4,207,6.9,ok,1542.2939453125,0.1495460569858551,1945.3382568359375,-0.6287623047828674,1732.1326205296289
2_screw.mp4,259,8.633,ok,1598.88037109375,0.048936840146780014,1911.951171875,-0.6015762686729431,1748.4224887596906
2_screw.mp4,311,10.367,ok,1547.924560546875,0.02856064960360527,1964.688232421875,-0.698914110660553,1743.900561609878
2_screw.mp4,363,12.1,ok,1418.2288818359375,0.06785307079553604,2099.578125,-0.699999988079071,1725.596226394212
