video,frame,time_sec,status,anycalib_fx_px,anycalib_k1,geocalib_fx_px,geocalib_k1,e2_fx_px
5_fold.mp4,0,0.0,ok,1385.6807861328125,0.118567556142807,1246.513427734375,0.12313951551914215,1314.2563321011908
5_fold.mp4,71,2.367,ok,1396.0433349609375,0.10036558657884598,2040.8436279296875,0.6246498227119446,1687.9295436921352
5_fold.mp4,143,4.767,ok,1374.2703857421875,0.16550053656101227,1796.3319091796875,0.16439785063266754,1571.1924598054081
5_fold.mp4,214,7.133,ok,1406.076904296875,0.07730567455291748,1597.7171630859375,-0.1531696617603302,1498.8372835681198
5_fold.mp4,286,9.533,ok,1545.6768798828125,0.2490270882844925,1866.271240234375,-0.699999988079071,1698.4264210204974
5_fold.mp4,357,11.9,ok,1675.260986328125,0.15582597255706787,1758.7840576171875,0.12789790332317352,1716.5145834224513
5_fold.mp4,429,14.3,ok,1505.6810302734375,-0.02624807320535183,1677.0926513671875,-0.17269890010356903,1589.0772766528876
5_fold.mp4,501,16.7,ok,1569.194091796875,-0.015772439539432526,1551.200927734375,-0.12611953914165497,1560.1715710108977
