condition,sequence,camera,physical_camera_id,L_hand_max_px,preferred_q,boundary,correct_direction,f_scene,f_reference
N1,p41-boxing-0021,brics-odroid-006_cam0,brics-odroid-006_cam0,1.0911191701889038,1.5,1,1,842.8989562988281,919.383789
N1,p41-boxing-0021,brics-odroid-007_cam0,brics-odroid-007_cam0,6.3262370228767395,1.3531973361968994,0,1,904.1539611816406,924.420349
N1,p41-boxing-0021,brics-odroid-007_cam1,brics-odroid-007_cam1,18.262648105621338,1.4394587278366089,0,1,863.99072265625,931.304504
N1,p41-boxing-0021,brics-odroid-008_cam0,brics-odroid-008_cam0,11.326140284538269,1.1634747982025146,0,1,914.1251831054688,919.474365
N1,p41-boxing-0021,brics-odroid-009_cam1,brics-odroid-009_cam1,3.8304924368858337,1.3531973361968994,0,1,786.0307922363281,931.934998
N1,p41-boxing-0021,brics-odroid-010_cam0,brics-odroid-010_cam0,1.4862079620361328,0.9024490118026733,0,0,870.7444458007812,932.026672
N1,p41-boxing-0021,brics-odroid-010_cam1,brics-odroid-010_cam1,9.453301906585693,1.5,1,1,758.0070190429688,934.134155
N1,p41-boxing-0021,brics-odroid-011_cam0,brics-odroid-011_cam0,0.5299750566482544,1.3165371417999268,0,1,880.3270874023438,922.774414
N1,p41-boxing-0021,brics-odroid-012_cam0,brics-odroid-012_cam0,0.3036634922027588,0.7145529389381409,0,0,881.3811950683594,926.425415
N1,p41-boxing-0021,brics-odroid-012_cam1,brics-odroid-012_cam1,1.6383509635925293,0.8962737321853638,0,0,853.9130859375,926.514709
N1,p41-boxing-0021,brics-odroid-014_cam1,brics-odroid-014_cam1,0.5219008922576904,1.5,1,1,844.539306640625,922.314819
N1,p41-boxing-0021,brics-odroid-015_cam0,brics-odroid-015_cam0,0.6185893416404724,1.5,1,1,853.3829345703125,914.97937
N1,p41-boxing-0021,brics-odroid-015_cam1,brics-odroid-015_cam1,0.904606819152832,1.5,1,1,831.7035827636719,930.794434
N1,p41-boxing-0021,brics-odroid-016_cam0,brics-odroid-016_cam0,3.698465585708618,1.093752145767212,0,0,923.7862548828125,919.84082
N1,p41-boxing-0021,brics-odroid-017_cam0,brics-odroid-017_cam0,8.591545581817627,1.124208688735962,0,1,855.9795532226562,921.894775
N1,p41-boxing-0021,brics-odroid-017_cam1,brics-odroid-017_cam1,4.574452996253967,1.049607276916504,0,1,888.3526916503906,938.321167
N1,p41-boxing-0021,brics-odroid-019_cam1,brics-odroid-019_cam1,6.930678486824036,0.9665910005569458,0,0,849.6828918457031,920.925659
N1,p41-boxing-0021,brics-odroid-020_cam0,brics-odroid-020_cam0,0.5335278511047363,1.4198262691497803,0,1,778.3577270507812,899.424316
N1,p41-boxing-0021,brics-odroid-020_cam1,brics-odroid-020_cam1,1.3844192624092102,0.9086668491363525,0,0,839.8180236816406,925.858521
N1,p41-boxing-0021,brics-odroid-021_cam0,brics-odroid-021_cam0,5.62552547454834,1.5,1,1,833.8301086425781,938.355225
N1,p41-boxing-0021,brics-odroid-021_cam1,brics-odroid-021_cam1,2.6380696892738342,1.116515874862671,0,1,771.5801391601562,920.78302
N1,p41-boxing-0021,brics-odroid-023_cam0,brics-odroid-023_cam0,0.44374728202819824,1.5,1,1,845.5962524414062,914.887695
N1,p41-boxing-0021,brics-odroid-024_cam0,brics-odroid-024_cam0,4.4673004150390625,0.7294246554374695,0,0,813.125,931.895264
N1,p41-boxing-0021,brics-odroid-024_cam1,brics-odroid-024_cam1,3.3255796432495117,1.5,1,1,867.4207153320312,951.805908
N1,p41-boxing-0021,brics-odroid-025_cam0,brics-odroid-025_cam0,1.4971938133239746,1.1319544315338135,0,1,720.8625183105469,913.867126
N1,p41-boxing-0021,brics-odroid-025_cam1,brics-odroid-025_cam1,8.017919301986694,1.4198262691497803,0,1,839.1444091796875,879.872681
N1,p41-boxing-0021,brics-odroid-026_cam0,brics-odroid-026_cam0,55.26629650592804,1.4897358417510986,0,1,842.8078002929688,921.928467
N1,p41-boxing-0021,brics-odroid-026_cam1,brics-odroid-026_cam1,0.4837151765823364,0.671732485294342,0,0,847.140869140625,927.79425
N1,p41-boxing-0021,brics-odroid-027_cam0,brics-odroid-027_cam0,0.5397982597351074,0.6625708341598511,0,0,883.7167663574219,917.449829
N1,p41-boxing-0021,brics-odroid-028_cam0,brics-odroid-028_cam0,15.96376085281372,0.953407883644104,0,0,822.0958251953125,919.052307
N1,p41-boxing-0021,brics-odroid-029_cam0,brics-odroid-029_cam0,1.7528083324432373,0.9799564480781555,0,0,845.2771606445312,907.913086
N1,p41-boxing-0021,brics-odroid-029_cam1,brics-odroid-029_cam1,4.364002227783203,0.9149275422096252,0,0,893.2012939453125,905.857727
N1,p41-boxing-0021,brics-odroid-030_cam0,brics-odroid-030_cam0,0.3720524311065674,0.8600993752479553,0,0,784.0708312988281,930.997131
N1,p41-boxing-0021,brics-odroid-030_cam1,brics-odroid-030_cam1,1.8108532428741455,0.7975291013717651,0,0,755.7714538574219,907.045105
N1,p41-plant-0004,brics-odroid-001_cam1,brics-odroid-001_cam1,35.81591272354126,1.0641206502914429,0,1,865.3519897460938,918.354065
N1,p41-plant-0004,brics-odroid-002_cam0,brics-odroid-002_cam0,15.539062023162842,1.5,1,0,946.9852294921875,940.340637
N1,p41-plant-0004,brics-odroid-006_cam0,brics-odroid-006_cam0,1.6875128746032715,1.2461693286895752,0,0,921.5813598632812,919.383789
N1,p41-plant-0004,brics-odroid-007_cam0,brics-odroid-007_cam0,4.800008773803711,0.6535341739654541,0,0,831.3410034179688,924.420349
N1,p41-plant-0004,brics-odroid-007_cam1,brics-odroid-007_cam1,6.241803884506226,1.4593626260757446,0,1,867.8584594726562,931.304504
N1,p41-plant-0004,brics-odroid-009_cam1,brics-odroid-009_cam1,1.1560261249542236,1.0862677097320557,0,1,779.2906494140625,931.934998
N1,p41-plant-0004,brics-odroid-010_cam0,brics-odroid-010_cam0,5.343751430511475,1.5,1,1,713.8148803710938,932.026672
N1,p41-plant-0004,brics-odroid-010_cam1,brics-odroid-010_cam1,5.803503036499023,1.5,1,1,860.66162109375,934.134155
N1,p41-plant-0004,brics-odroid-011_cam0,brics-odroid-011_cam0,0.29250824451446533,0.7706133127212524,0,0,889.6863403320312,922.774414
N1,p41-plant-0004,brics-odroid-012_cam0,brics-odroid-012_cam0,0.6774014234542847,0.9665910005569458,0,0,826.3524169921875,926.425415
N1,p41-plant-0004,brics-odroid-012_cam1,brics-odroid-012_cam1,0.47303998470306396,0.8600993752479553,0,0,819.677001953125,926.514709
N1,p41-plant-0004,brics-odroid-014_cam1,brics-odroid-014_cam1,0.3821585178375244,0.5895738005638123,0,0,823.8992309570312,922.314819
N1,p41-plant-0004,brics-odroid-015_cam0,brics-odroid-015_cam0,1.5334687232971191,1.5,1,1,869.7098388671875,914.97937
N1,p41-plant-0004,brics-odroid-015_cam1,brics-odroid-015_cam1,1.6770209670066833,1.5,1,1,752.3020935058594,930.794434
N1,p41-plant-0004,brics-odroid-016_cam0,brics-odroid-016_cam0,0.7512146234512329,0.9732508063316345,0,1,1061.8882446289062,919.84082
N1,p41-plant-0004,brics-odroid-017_cam0,brics-odroid-017_cam0,1.8569570779800415,1.5,1,1,835.1065368652344,921.894775
N1,p41-plant-0004,brics-odroid-017_cam1,brics-odroid-017_cam1,1.1994285583496094,1.0424250364303589,0,1,880.7257385253906,938.321167
N1,p41-plant-0004,brics-odroid-019_cam1,brics-odroid-019_cam1,2.4536242485046387,0.993506669998169,0,0,907.995849609375,920.925659
N1,p41-plant-0004,brics-odroid-020_cam0,brics-odroid-020_cam0,1.503208875656128,1.3531973361968994,0,0,937.6947631835938,899.424316
N1,p41-plant-0004,brics-odroid-020_cam1,brics-odroid-020_cam1,0.46227192878723145,1.5,1,1,856.2704162597656,925.858521
N1,p41-plant-0004,brics-odroid-021_cam0,brics-odroid-021_cam0,1.1273624897003174,1.3531973361968994,0,1,787.1708374023438,938.355225
N1,p41-plant-0004,brics-odroid-021_cam1,brics-odroid-021_cam1,1.158992052078247,1.1634747982025146,0,1,862.0287475585938,920.78302
N1,p41-plant-0004,brics-odroid-022_cam0,brics-odroid-022_cam0,0.7344906330108643,0.8030240535736084,0,0,915.1299438476562,916.312195
N1,p41-plant-0004,brics-odroid-022_cam1,brics-odroid-022_cam1,2.000200867652893,0.8425633907318115,0,0,773.1038208007812,903.016357
N1,p41-plant-0004,brics-odroid-023_cam0,brics-odroid-023_cam0,1.9863414764404297,1.4198262691497803,0,1,873.3460083007812,914.887695
N1,p41-plant-0004,brics-odroid-024_cam0,brics-odroid-024_cam0,2.2003140449523926,1.5,1,1,824.3345031738281,931.895264
N1,p41-plant-0004,brics-odroid-024_cam1,brics-odroid-024_cam1,1.7838096618652344,1.5,1,1,763.8087158203125,951.805908
N1,p41-plant-0004,brics-odroid-025_cam0,brics-odroid-025_cam0,4.940731048583984,1.5,1,1,690.0672607421875,913.867126
N1,p41-plant-0004,brics-odroid-025_cam1,brics-odroid-025_cam1,4.393010854721069,1.410110592842102,0,1,641.72998046875,879.872681
N1,p44-dog-0004,brics-odroid-001_cam1,brics-odroid-001_cam1,12.836027145385742,0.871992290019989,0,0,877.7084350585938,970.607117
N1,p44-dog-0004,brics-odroid-002_cam0,brics-odroid-002_cam0,126.67808413505554,1.0788346529006958,0,1,862.878173828125,885.953552
N1,p44-dog-0004,brics-odroid-006_cam0,brics-odroid-006_cam0,0.4885636568069458,1.171491026878357,0,1,806.9283447265625,899.016907
N1,p44-dog-0004,brics-odroid-007_cam0,brics-odroid-007_cam0,2.5708733201026917,1.5,1,1,860.4302368164062,932.032104
N1,p44-dog-0004,brics-odroid-007_cam1,brics-odroid-007_cam1,5.011218547821045,1.5,1,1,765.1459350585938,932.874512
N1,p44-dog-0004,brics-odroid-008_cam0,brics-odroid-008_cam0,4.795250415802002,1.0072442293167114,0,0,945.6842346191406,941.907043
N1,p44-dog-0004,brics-odroid-009_cam1,brics-odroid-009_cam1,3.541869878768921,1.2808700799942017,0,1,860.8326416015625,959.593506
N1,p44-dog-0004,brics-odroid-010_cam0,brics-odroid-010_cam0,0.6825637817382812,0.6810207962989807,0,0,879.2644653320312,933.87085
N1,p44-dog-0004,brics-odroid-011_cam0,brics-odroid-011_cam0,0.5435658991336823,1.5,1,1,755.8075866699219,938.384766
N1,p44-dog-0004,brics-odroid-012_cam0,brics-odroid-012_cam0,0.308282732963562,0.8253850340843201,0,0,846.3138427734375,953.767944
N1,p44-dog-0004,brics-odroid-012_cam1,brics-odroid-012_cam1,0.35939323902130127,0.7048072814941406,0,0,841.4112243652344,911.326538
N1,p44-dog-0004,brics-odroid-014_cam1,brics-odroid-014_cam1,0.5263470411300659,1.4694175720214844,0,1,773.3426513671875,940.467224
N1,p44-dog-0004,brics-odroid-015_cam1,brics-odroid-015_cam1,0.4969262480735779,0.8141277432441711,0,0,765.4824829101562,941.986267
N1,p44-dog-0004,brics-odroid-016_cam0,brics-odroid-016_cam0,1.2583304643630981,0.8253850340843201,0,0,930.206298828125,986.61853
N1,p44-dog-0004,brics-odroid-017_cam0,brics-odroid-017_cam0,1.5177929401397705,0.7653401494026184,0,0,873.7101440429688,917.866882
N1,p44-dog-0004,brics-odroid-017_cam1,brics-odroid-017_cam1,2.2958462238311768,1.0211718082427979,0,1,852.8450317382812,931.661072
N1,p44-dog-0004,brics-odroid-019_cam1,brics-odroid-019_cam1,4.9165380001068115,1.2896952629089355,0,0,1002.7681884765625,958.992859
N1,p44-dog-0004,brics-odroid-020_cam0,brics-odroid-020_cam0,1.9624385833740234,1.2985811233520508,0,1,756.7109375,931.864014
N1,p44-dog-0004,brics-odroid-020_cam1,brics-odroid-020_cam1,0.5780128240585327,0.8660253882408142,0,0,841.432861328125,945.561951
N1,p44-dog-0004,brics-odroid-021_cam0,brics-odroid-021_cam0,1.8560197353363037,0.8901407122612,0,0,790.3062133789062,920.005005
N1,p44-dog-0004,brics-odroid-021_cam1,brics-odroid-021_cam1,1.3918871879577637,1.0282076597213745,0,1,806.3634033203125,920.716309
N1,p44-dog-0004,brics-odroid-022_cam0,brics-odroid-022_cam0,1.1513356566429138,1.4694175720214844,0,1,825.0638732910156,909.549255
N1,p44-dog-0004,brics-odroid-022_cam1,brics-odroid-022_cam1,0.8955893516540527,1.4004615545272827,0,1,725.3905639648438,900.313538
N1,p44-dog-0004,brics-odroid-023_cam0,brics-odroid-023_cam0,1.2314783334732056,1.3075282573699951,0,1,832.4121704101562,901.922424
N1,p44-dog-0004,brics-odroid-024_cam0,brics-odroid-024_cam0,1.257501482963562,1.4694175720214844,0,1,737.3396606445312,892.527466
N1,p44-dog-0004,brics-odroid-024_cam1,brics-odroid-024_cam1,3.1020522117614746,1.5,1,1,792.0252685546875,920.34082
N1,p44-dog-0004,brics-odroid-025_cam0,brics-odroid-025_cam0,1.5287282466888428,1.4897358417510986,0,1,658.8664855957031,903.565063
N1,p44-dog-0004,brics-odroid-025_cam1,brics-odroid-025_cam1,2.4785091876983643,1.4593626260757446,0,1,706.2935485839844,894.818848
N1,p44-dog-0004,brics-odroid-026_cam0,brics-odroid-026_cam0,5.915373802185059,1.2124086618423462,0,1,891.555419921875,895.203247
N1,p44-dog-0004,brics-odroid-026_cam1,brics-odroid-026_cam1,1.8042101860046387,1.5,1,1,895.3971557617188,935.543335
N1,p44-dog-0004,brics-odroid-027_cam0,brics-odroid-027_cam0,0.9997817277908325,0.6763606667518616,0,0,901.2558898925781,920.350464
N1,p44-dog-0004,brics-odroid-029_cam0,brics-odroid-029_cam0,1.888969898223877,1.5,1,1,825.6123352050781,919.495972
N1,p44-dog-0004,brics-odroid-029_cam1,brics-odroid-029_cam1,6.623569965362549,1.2634005546569824,0,1,793.1149291992188,927.140747
N1,p44-dog-0004,brics-odroid-030_cam0,brics-odroid-030_cam0,1.7973053455352783,1.3256080150604248,0,1,776.0543518066406,945.355957
N1,p52-instrument-0034,brics-odroid-002_cam0,brics-odroid-002_cam0,200.58222353458405,1.5,1,1,885.4076538085938,931.786255
N1,p52-instrument-0034,brics-odroid-007_cam0,brics-odroid-007_cam0,2.210189610719681,1.5,1,1,875.3183288574219,919.000183
N1,p52-instrument-0034,brics-odroid-007_cam1,brics-odroid-007_cam1,3.6036800742149353,1.2461693286895752,0,1,809.2392578125,945.903381
N1,p52-instrument-0034,brics-odroid-012_cam1,brics-odroid-012_cam1,2.099040448665619,1.0424250364303589,0,1,850.6044006347656,919.386963
N1,p52-instrument-0034,brics-odroid-015_cam1,brics-odroid-015_cam1,6.193564355373383,1.5,1,1,789.217529296875,908.360901
N1,p52-instrument-0034,brics-odroid-016_cam0,brics-odroid-016_cam0,10.014379799365997,1.5,1,0,984.5509338378906,924.890198
N1,p52-instrument-0034,brics-odroid-021_cam0,brics-odroid-021_cam0,11.835667133331299,1.5,1,1,802.6807556152344,925.329956
N1,p52-instrument-0034,brics-odroid-023_cam0,brics-odroid-023_cam0,5.06443977355957,1.2291730642318726,0,1,855.3344421386719,918.969177
N1,p52-instrument-0034,brics-odroid-024_cam0,brics-odroid-024_cam0,0.9251407384872437,1.0211718082427979,0,1,863.1531066894531,924.838501
N1,p52-instrument-0034,brics-odroid-025_cam1,brics-odroid-025_cam1,7.36130166053772,1.5,1,1,874.7498474121094,894.408875
N1,p52-instrument-0034,brics-odroid-027_cam0,brics-odroid-027_cam0,0.5275734663009644,0.5246190428733826,0,0,880.9151611328125,907.767273
N1,p52-instrument-0034,brics-odroid-030_cam0,brics-odroid-030_cam0,18.156790494918823,0.8197370767593384,0,0,772.4967651367188,922.447449
N1,p52-instrument-0034,brics-odroid-030_cam1,brics-odroid-030_cam1,41.73983573913574,1.0282076597213745,0,1,777.1685180664062,898.433655
N2,p36-tea-0010,brics-odroid-001_cam0,brics-odroid-001_cam0,9.69607949256897,1.5,1,1,782.4989318847656,921.610657
N2,p36-tea-0010,brics-odroid-001_cam1,brics-odroid-001_cam1,10.863639831542969,0.8660253882408142,0,0,809.0219116210938,918.354065
N2,p36-tea-0010,brics-odroid-002_cam0,brics-odroid-002_cam0,11.365811347961426,1.4897358417510986,0,1,877.6285705566406,940.340637
N2,p36-tea-0010,brics-odroid-006_cam0,brics-odroid-006_cam0,1.707214593887329,0.959976851940155,0,0,852.055908203125,919.383789
N2,p36-tea-0010,brics-odroid-007_cam0,brics-odroid-007_cam0,7.764719605445862,1.3256080150604248,0,1,883.5841674804688,924.420349
N2,p36-tea-0010,brics-odroid-007_cam1,brics-odroid-007_cam1,11.745062351226807,1.3813608884811401,0,1,868.883056640625,931.304504
N2,p36-tea-0010,brics-odroid-009_cam1,brics-odroid-009_cam1,7.798861145973206,1.4694175720214844,0,1,756.7066955566406,931.934998
N2,p36-tea-0010,brics-odroid-010_cam0,brics-odroid-010_cam0,5.484539270401001,1.1397535800933838,0,0,956.4916076660156,932.026672
N2,p36-tea-0010,brics-odroid-010_cam1,brics-odroid-010_cam1,2.1297049522399902,0.9867082834243774,0,0,815.4442138671875,934.134155
N2,p36-tea-0010,brics-odroid-011_cam0,brics-odroid-011_cam0,0.614025354385376,1.3625208139419556,0,1,803.4896240234375,922.774414
N2,p36-tea-0010,brics-odroid-012_cam0,brics-odroid-012_cam0,0.8566238284111023,1.5,1,1,862.0792846679688,926.425415
N2,p36-tea-0010,brics-odroid-012_cam1,brics-odroid-012_cam1,2.3447105288505554,1.5,1,1,792.2678833007812,926.514709
N2,p36-tea-0010,brics-odroid-014_cam1,brics-odroid-014_cam1,0.628472626209259,1.4795417785644531,0,1,849.4110717773438,922.314819
N2,p36-tea-0010,brics-odroid-015_cam0,brics-odroid-015_cam0,4.953648805618286,1.4394587278366089,0,1,820.3155517578125,914.97937
N2,p36-tea-0010,brics-odroid-015_cam1,brics-odroid-015_cam1,2.2043168544769287,1.410110592842102,0,1,794.5360107421875,930.794434
N2,p36-tea-0010,brics-odroid-016_cam0,brics-odroid-016_cam0,1.1407485008239746,1.2808700799942017,0,0,948.880126953125,919.84082
N2,p36-tea-0010,brics-odroid-017_cam0,brics-odroid-017_cam0,0.9922592639923096,1.4296088218688965,0,1,877.2437438964844,921.894775
N2,p36-tea-0010,brics-odroid-017_cam1,brics-odroid-017_cam1,1.3222979307174683,1.4795417785644531,0,1,865.5918273925781,938.321167
N2,p36-tea-0010,brics-odroid-019_cam1,brics-odroid-019_cam1,1.6978867053985596,1.3531973361968994,0,0,934.014892578125,920.925659
N2,p36-tea-0010,brics-odroid-020_cam0,brics-odroid-020_cam0,3.102749228477478,1.2808700799942017,0,1,828.335693359375,899.424316
N2,p36-tea-0010,brics-odroid-020_cam1,brics-odroid-020_cam1,2.2776533365249634,0.953407883644104,0,0,798.2892150878906,925.858521
N2,p36-tea-0010,brics-odroid-021_cam0,brics-odroid-021_cam0,2.524010181427002,1.1958727836608887,0,1,831.4344482421875,938.355225
N2,p36-tea-0010,brics-odroid-021_cam1,brics-odroid-021_cam1,1.757016122341156,1.27210533618927,0,1,779.1639099121094,920.78302
N2,p36-tea-0010,brics-odroid-022_cam0,brics-odroid-022_cam0,2.0804237127304077,1.5,1,1,823.7421264648438,916.312195
N2,p36-tea-0010,brics-odroid-022_cam1,brics-odroid-022_cam1,1.8066742420196533,1.5,1,1,835.8916625976562,903.016357
N2,p36-tea-0010,brics-odroid-023_cam0,brics-odroid-023_cam0,0.970849871635437,1.5,1,1,867.6093444824219,914.887695
N2,p36-tea-0010,brics-odroid-024_cam0,brics-odroid-024_cam0,1.4769881963729858,0.8253850340843201,0,0,814.3241577148438,931.895264
N2,p36-tea-0010,brics-odroid-024_cam1,brics-odroid-024_cam1,3.6402018070220947,1.3347413539886475,0,1,852.5800476074219,951.805908
N2,p36-tea-0010,brics-odroid-025_cam0,brics-odroid-025_cam0,13.47459626197815,1.4493764638900757,0,1,651.0626220703125,913.867126
N2,p36-tea-0010,brics-odroid-025_cam1,brics-odroid-025_cam1,2.323104500770569,0.8962737321853638,0,0,810.9700317382812,879.872681
N2,p36-tea-0010,brics-odroid-026_cam0,brics-odroid-026_cam0,5.816401660442352,1.2634005546569824,0,1,853.7727661132812,921.928467
N2,p36-tea-0010,brics-odroid-026_cam1,brics-odroid-026_cam1,1.7083606719970703,1.2808700799942017,0,1,882.5094299316406,927.79425
N2,p36-tea-0010,brics-odroid-027_cam0,brics-odroid-027_cam0,1.686690330505371,0.9665910005569458,0,1,927.6569213867188,917.449829
N2,p36-tea-0010,brics-odroid-027_cam1,brics-odroid-027_cam1,0.7830395698547363,1.4493764638900757,0,1,788.4136352539062,919.998901
N2,p36-tea-0010,brics-odroid-028_cam0,brics-odroid-028_cam0,8.809946060180664,0.7866517901420593,0,0,815.2188110351562,919.052307
N2,p36-tea-0010,brics-odroid-029_cam0,brics-odroid-029_cam0,7.324605464935303,0.5,1,1,1006.9344177246094,907.913086
N2,p36-tea-0010,brics-odroid-029_cam1,brics-odroid-029_cam1,0.9121379852294922,0.8600993752479553,0,0,801.7279663085938,905.857727
N2,p36-tea-0010,brics-odroid-030_cam0,brics-odroid-030_cam0,4.408792018890381,1.3165371417999268,0,1,742.5394897460938,930.997131
N2,p36-tea-0010,brics-odroid-030_cam1,brics-odroid-030_cam1,11.461768746376038,1.5,1,1,749.2306823730469,907.045105
N2,p41-boxing-0021,brics-odroid-001_cam1,brics-odroid-001_cam1,438.9845304489136,1.3719085454940796,0,1,846.1591186523438,918.354065
N2,p41-boxing-0021,brics-odroid-002_cam0,brics-odroid-002_cam0,1130.8306148052216,1.220762014389038,0,1,852.9806213378906,940.340637
N2,p41-boxing-0021,brics-odroid-006_cam0,brics-odroid-006_cam0,1.446982502937317,0.9799564480781555,0,0,842.8989562988281,919.383789
N2,p41-boxing-0021,brics-odroid-007_cam0,brics-odroid-007_cam0,9.271094143390656,1.5,1,1,904.1539611816406,924.420349
N2,p41-boxing-0021,brics-odroid-007_cam1,brics-odroid-007_cam1,17.110217571258545,1.4593626260757446,0,1,863.99072265625,931.304504
N2,p41-boxing-0021,brics-odroid-008_cam0,brics-odroid-008_cam0,10.837964653968811,1.1397535800933838,0,1,914.1251831054688,919.474365
N2,p41-boxing-0021,brics-odroid-009_cam1,brics-odroid-009_cam1,9.259900629520416,1.4795417785644531,0,1,786.0307922363281,931.934998
N2,p41-boxing-0021,brics-odroid-010_cam0,brics-odroid-010_cam0,2.463299512863159,1.0072442293167114,0,1,870.7444458007812,932.026672
N2,p41-boxing-0021,brics-odroid-010_cam1,brics-odroid-010_cam1,67.97492170333862,1.5,1,1,758.0070190429688,934.134155
N2,p41-boxing-0021,brics-odroid-011_cam0,brics-odroid-011_cam0,0.6149879693984985,1.3347413539886475,0,1,880.3270874023438,922.774414
N2,p41-boxing-0021,brics-odroid-012_cam0,brics-odroid-012_cam0,0.2820923924446106,0.8367978930473328,0,0,881.3811950683594,926.425415
N2,p41-boxing-0021,brics-odroid-012_cam1,brics-odroid-012_cam1,1.0713950395584106,0.9086668491363525,0,0,853.9130859375,926.514709
N2,p41-boxing-0021,brics-odroid-014_cam1,brics-odroid-014_cam1,0.6147357225418091,1.5,1,1,844.539306640625,922.314819
N2,p41-boxing-0021,brics-odroid-015_cam0,brics-odroid-015_cam0,1.4364438652992249,1.5,1,1,853.3829345703125,914.97937
N2,p41-boxing-0021,brics-odroid-015_cam1,brics-odroid-015_cam1,1.2723841667175293,1.5,1,1,831.7035827636719,930.794434
N2,p41-boxing-0021,brics-odroid-016_cam0,brics-odroid-016_cam0,2.4847049713134766,1.5,1,0,923.7862548828125,919.84082
N2,p41-boxing-0021,brics-odroid-017_cam0,brics-odroid-017_cam0,10.096339702606201,1.2124086618423462,0,1,855.9795532226562,921.894775
N2,p41-boxing-0021,brics-odroid-017_cam1,brics-odroid-017_cam1,3.2932485342025757,1.3813608884811401,0,1,888.3526916503906,938.321167
N2,p41-boxing-0021,brics-odroid-019_cam1,brics-odroid-019_cam1,11.119733929634094,1.4296088218688965,0,1,849.6828918457031,920.925659
N2,p41-boxing-0021,brics-odroid-020_cam0,brics-odroid-020_cam0,2.0686051845550537,0.9275785684585571,0,0,778.3577270507812,899.424316
N2,p41-boxing-0021,brics-odroid-020_cam1,brics-odroid-020_cam1,1.9036712646484375,1.2041122913360596,0,1,839.8180236816406,925.858521
N2,p41-boxing-0021,brics-odroid-021_cam0,brics-odroid-021_cam0,4.4485554695129395,1.5,1,1,833.8301086425781,938.355225
N2,p41-boxing-0021,brics-odroid-021_cam1,brics-odroid-021_cam1,2.166725993156433,1.390878438949585,0,1,771.5801391601562,920.78302
N2,p41-boxing-0021,brics-odroid-023_cam0,brics-odroid-023_cam0,0.5495245456695557,1.0072442293167114,0,1,845.5962524414062,914.887695
N2,p41-boxing-0021,brics-odroid-024_cam0,brics-odroid-024_cam0,7.63157057762146,0.9468839168548584,0,0,813.125,931.895264
N2,p41-boxing-0021,brics-odroid-024_cam1,brics-odroid-024_cam1,8.987916231155396,1.5,1,1,867.4207153320312,951.805908
N2,p41-boxing-0021,brics-odroid-025_cam0,brics-odroid-025_cam0,2.6666725873947144,1.5,1,1,720.8625183105469,913.867126
N2,p41-boxing-0021,brics-odroid-025_cam1,brics-odroid-025_cam1,8.585586786270142,1.4198262691497803,0,1,839.1444091796875,879.872681
N2,p41-boxing-0021,brics-odroid-026_cam0,brics-odroid-026_cam0,47.17381429672241,1.3813608884811401,0,1,842.8078002929688,921.928467
N2,p41-boxing-0021,brics-odroid-026_cam1,brics-odroid-026_cam1,0.4473264217376709,0.671732485294342,0,0,847.140869140625,927.79425
N2,p41-boxing-0021,brics-odroid-027_cam0,brics-odroid-027_cam0,1.4173567295074463,0.7706133127212524,0,0,883.7167663574219,917.449829
N2,p41-boxing-0021,brics-odroid-028_cam0,brics-odroid-028_cam0,16.410253882408142,0.9799564480781555,0,0,822.0958251953125,919.052307
N2,p41-boxing-0021,brics-odroid-029_cam0,brics-odroid-029_cam0,1.2612024545669556,0.993506669998169,0,0,845.2771606445312,907.913086
N2,p41-boxing-0021,brics-odroid-029_cam1,brics-odroid-029_cam1,7.2128865122795105,1.0211718082427979,0,1,893.2012939453125,905.857727
N2,p41-boxing-0021,brics-odroid-030_cam0,brics-odroid-030_cam0,0.533245325088501,0.7920717597007751,0,0,784.0708312988281,930.997131
N2,p41-boxing-0021,brics-odroid-030_cam1,brics-odroid-030_cam1,3.91217839717865,1.0072442293167114,0,1,755.7714538574219,907.045105
N2,p41-plant-0004,brics-odroid-001_cam1,brics-odroid-001_cam1,26.258395671844482,1.2376420497894287,0,1,865.3519897460938,918.354065
N2,p41-plant-0004,brics-odroid-002_cam0,brics-odroid-002_cam0,17.843627214431763,1.0352919101715088,0,0,946.9852294921875,940.340637
N2,p41-plant-0004,brics-odroid-006_cam0,brics-odroid-006_cam0,1.6395646333694458,1.2634005546569824,0,0,921.5813598632812,919.383789
N2,p41-plant-0004,brics-odroid-007_cam0,brics-odroid-007_cam0,7.360331058502197,0.8030240535736084,0,0,831.3410034179688,924.420349
N2,p41-plant-0004,brics-odroid-007_cam1,brics-odroid-007_cam1,7.376875877380371,1.4795417785644531,0,1,867.8584594726562,931.304504
N2,p41-plant-0004,brics-odroid-009_cam1,brics-odroid-009_cam1,4.057459354400635,1.5,1,1,779.2906494140625,931.934998
N2,p41-plant-0004,brics-odroid-010_cam0,brics-odroid-010_cam0,7.598422050476074,1.5,1,1,713.8148803710938,932.026672
N2,p41-plant-0004,brics-odroid-010_cam1,brics-odroid-010_cam1,7.15201997756958,1.5,1,1,860.66162109375,934.134155
N2,p41-plant-0004,brics-odroid-011_cam0,brics-odroid-011_cam0,0.3246780037879944,0.7344503402709961,0,0,889.6863403320312,922.774414
N2,p41-plant-0004,brics-odroid-012_cam0,brics-odroid-012_cam0,1.114161729812622,1.3625208139419556,0,1,826.3524169921875,926.425415
