sequence,camera,disagreement_3model,log_spread_3model,disagreement_2model,primary_rel_err_pct,ensemble_e4_rel_err_pct,ensemble_e5_rel_err_pct
p41-boxing-0021,brics-odroid-010_cam0,0.16816744931563188,0.16893812893885427,0.09016912632285516,6.602148237663301,2.291994861929992,2.217064824513955
p41-boxing-0021,brics-odroid-010_cam1,0.35322116819099514,0.3182924881169254,0.05922295616486947,18.39951227348067,15.946342348834072,13.41942234196543
p41-boxing-0021,brics-odroid-011_cam0,0.3175553994017358,0.3291413771182484,0.2042015829345045,4.437467530390368,5.87282782521762,17.29550674342821
p41-boxing-0021,brics-odroid-012_cam0,0.47363918480239114,0.43870293740393984,0.15044975482457637,5.255681807908951,2.1609111688397276,10.158075650374945
p41-boxing-0021,brics-odroid-012_cam1,0.24848677065762184,0.2476093193408059,0.1226663642929133,8.240718658682407,2.4291379830543787,3.7505195721614837
p41-boxing-0021,brics-odroid-014_cam1,0.05198149233133898,0.05183368131357371,0.023180165091881023,8.146745498621334,9.205233864521173,8.146745498621334
p41-boxing-0021,brics-odroid-015_cam0,0.04740229779793855,0.04750675885644292,0.04749782606992773,5.491099925017989,3.2193197488293746,2.9969216136534333
p41-boxing-0021,brics-odroid-015_cam1,0.2092531295349164,0.20909482914362212,0.10551360166830112,10.166450350733399,5.295232886532024,0.1598740221946892
p41-boxing-0021,brics-odroid-016_cam0,0.11666138387910828,0.1215386543644148,0.10225227618893508,0.023797813191195113,5.225212435111804,10.749809352883473
p41-boxing-0021,brics-odroid-017_cam0,0.22650553207838,0.23988619417012338,0.1792526257921094,7.434500157569497,1.2693665494473745,10.791651520098922
p41-boxing-0021,brics-odroid-017_cam1,0.4447900246976124,0.4427376122785073,0.22395468910066957,5.779364828077035,5.4343134139411395,17.982588684371017
p41-boxing-0021,brics-odroid-019_cam1,0.26544505880439795,0.24595658237852633,0.04923482391397883,7.958135630576449,5.663714110953035,3.3120972037114194
p41-boxing-0021,brics-odroid-020_cam0,0.37236059511259345,0.3758685845726609,0.20249456202105004,13.703643965080442,4.475499935598893,5.739460294956045
p41-boxing-0021,brics-odroid-020_cam1,0.5482102032959872,0.45449573392871256,0.04836033447237872,8.904623398719028,6.674635209071495,4.390057560425042
p41-boxing-0021,brics-odroid-021_cam0,0.8307892385777736,0.652301836180363,0.10186059123227874,10.521915194749406,5.8425733521144245,0.918520861862308
p41-boxing-0021,brics-odroid-021_cam1,0.1775018152604955,0.1726277455378688,0.05969419023665017,15.917745909345719,13.369538942466155,10.7441057069015
p41-boxing-0021,brics-odroid-022_cam0,0.33477965019992234,0.32438037803377784,0.13481017995432334,9.67017011052657,15.566833283965643,9.67017011052657
p41-boxing-0021,brics-odroid-022_cam1,0.9623816217692226,0.7811919878379469,0.20656608922318234,6.043165173806485,15.294307587284647,6.043165173806485
p41-boxing-0021,brics-odroid-023_cam0,0.3642380405115464,0.3151030608730266,0.016776951336262672,7.760792159304321,6.983773136830688,6.200208540349868
p41-boxing-0021,brics-odroid-024_cam0,1.9877238729701936,1.3669092060909025,1.1875213212163978,12.34763078482605,73.61379171861935,28.90419298235645
p41-boxing-0021,brics-odroid-024_cam1,0.8611088276389689,0.6448289479873806,0.05043351435724439,7.554089325951109,5.192755205927849,2.7711058292779676
p41-boxing-0021,brics-odroid-025_cam0,0.10081035005051153,0.1006796871176629,0.04945510748981861,21.119548182543998,19.14430410591024,17.11959797534067
p41-boxing-0021,brics-odroid-025_cam1,0.5166081302923976,0.4681589630119375,0.14446629802145922,4.569215395380591,2.592044270990636,10.290694887479981
p41-boxing-0021,brics-odroid-026_cam0,1.081593927110909,0.7531009295613494,0.038075041004552654,8.885018353598568,7.133584840572932,5.348484862437811
p41-boxing-0021,brics-odroid-026_cam1,0.6661589693750755,0.5457457868656763,0.08582437474214039,9.165977478304056,12.983708826709531,9.165977478304056
p41-boxing-0021,brics-odroid-027_cam0,2.0816321200088534,1.728259590193466,1.3967586694382845,4.391332117191992,126.87365560060167,112.6931821031491
p41-boxing-0021,brics-odroid-027_cam1,0.8686381561911625,0.6256092987249976,0.0008589852655658915,15.36507487632315,15.32871699010758,15.292343485092935
p41-boxing-0021,brics-odroid-028_cam0,0.9638389139764381,0.7166607111657014,0.0832697878185044,11.033126920816267,7.248575083771737,3.3030326205361478
p41-boxing-0021,brics-odroid-029_cam0,1.0582198786991137,0.7540221754456097,0.06164823757508193,6.854910889565037,3.938149307999122,0.9300517450631931
p41-boxing-0021,brics-odroid-029_cam1,0.9187992889149098,0.6691143050564395,0.036026102157369455,1.849052671380471,3.601410204554284,1.849052671380471
p41-boxing-0021,brics-odroid-030_cam0,0.8997580266360204,0.674617723085732,0.06819421666630092,16.531554059106973,19.330679472879638,16.531554059106973
p41-boxing-0021,brics-odroid-030_cam1,0.27184974313685994,0.2549290761539742,0.25355736146370805,16.724143613563747,5.403241897618071,11.05079432626451
p41-plant-0004,brics-odroid-001_cam0,0.17751627110122095,0.16410699887063557,0.15913811882246826,17.375725289600247,10.517672853755883,17.375725289600247
p41-plant-0004,brics-odroid-001_cam1,0.19680416570218864,0.19336480312117663,0.11263623635736031,6.009508761743221,0.5583148137460897,6.009508761743221
p41-plant-0004,brics-odroid-002_cam0,0.25259714945914685,0.25301832271678765,0.1220254177462174,1.1745920643435992,7.547890869623586,1.1745920643435992
p41-plant-0004,brics-odroid-006_cam0,0.1503778215293933,0.15568995015382753,0.15537622517781371,0.194762951166196,8.306037070005035,12.24525555562084
p41-plant-0004,brics-odroid-007_cam0,0.22716820877448496,0.2537660878443522,0.23913749985324365,10.205970649830427,1.257014777582651,14.183349559735836
p41-plant-0004,brics-odroid-007_cam1,0.2025406099692145,0.1864809586586789,0.1739624879770801,7.0997050069028695,1.365056917834964,7.0997050069028695
p41-plant-0004,brics-odroid-008_cam0,0.4472518110609846,0.3767614324962088,0.3503321921649424,4.723276977928587,13.724277462114415,4.723276977928587
p41-plant-0004,brics-odroid-009_cam1,0.31806493605037933,0.37862005667634735,0.365404438782665,17.036169136337122,0.1986666455901983,20.056005558447776
p41-plant-0004,brics-odroid-010_cam0,0.39304277752902395,0.43521815498459465,0.4284760992698659,23.752415209851417,5.216549845173117,5.784461176879285
p41-plant-0004,brics-odroid-010_cam1,0.3675375702333323,0.4236906784229928,0.4174642345148753,10.486297334883343,10.635062005842673,28.494197870326243
p41-plant-0004,brics-odroid-011_cam0,0.16767614170938627,0.16689548820005867,0.16650917052745257,3.593703184319107,4.796383557041914,4.429582016997715
p41-plant-0004,brics-odroid-012_cam0,0.0649992347022915,0.06652225297140696,0.06649773257643887,10.759272563782167,7.741109941431418,5.561951201435904
p41-plant-0004,brics-odroid-012_cam1,0.31327997105484234,0.31130124609846016,0.15304922628585826,11.489746624195266,4.436311612721803,3.1792158520388885
p41-plant-0004,brics-odroid-014_cam1,0.18771714813931964,0.19363611834019812,0.19303334700524913,11.782471208456219,2.81428442421465,0.4068029617119209
p41-plant-0004,brics-odroid-015_cam0,0.20893529869323677,0.21276490375546986,0.08628018481188222,5.38197462309998,1.2081723201678012,5.38197462309998
p41-plant-0004,brics-odroid-015_cam1,0.2675636131893752,0.2700069880632162,0.14686496510838826,18.869300630132475,12.675913589379448,6.00973334784682
p41-plant-0004,brics-odroid-016_cam0,0.2447957300471894,0.25772569593020545,0.07459044294952911,15.904300757167961,11.659306550239231,7.569785226535173
p41-plant-0004,brics-odroid-017_cam0,0.15490290280804958,0.14962719062367455,0.14934865604357936,9.094518189453881,2.0326851967737967,5.280973850838875
p41-plant-0004,brics-odroid-017_cam1,0.1941380520065017,0.18058516321542126,0.16095236705724694,5.6094583977342936,2.3185992643998534,5.6094583977342936
p41-plant-0004,brics-odroid-019_cam1,0.6326091225496127,0.49394991160727186,0.4841459525625097,1.8670279008916182,25.624634948708525,0.910322393351841
p41-plant-0004,brics-odroid-020_cam0,0.5298005438879915,0.45128940555526514,0.44378303160849997,4.701072924961928,31.204092415322332,12.71177112583201
p41-plant-0004,brics-odroid-020_cam1,0.323894104501241,0.28461591164902467,0.2666146256307056,8.147773962108404,5.034256450593041,8.147773962108404
p41-plant-0004,brics-odroid-021_cam0,0.39059288357587546,0.3316162702470835,0.006698663496720275,16.41168231359292,16.13124688524707,15.849870607370473
p41-plant-0004,brics-odroid-021_cam1,0.40848603644624915,0.35226773042550125,0.03322974677609447,6.129628889116565,4.556809910885744,2.957638000318475
p41-plant-0004,brics-odroid-022_cam0,0.18139000964988403,0.19033366315018915,0.14455252254018902,0.8686653460941853,6.574907474750584,14.57740322881984
p41-plant-0004,brics-odroid-022_cam1,0.700225266072283,0.5528465926512387,0.05279218560574282,14.429689837833132,12.1403543889075,9.789770397259815
p41-plant-0004,brics-odroid-023_cam0,0.4051716609273958,0.3489716713394935,0.03023252734470409,4.6902235361248295,3.2384401156704676,1.764542750790847
p41-plant-0004,brics-odroid-024_cam0,0.6330372666911102,0.5534030868482899,0.5396990886680563,11.30941218089505,16.962727373348084,3.558936050135349
p41-plant-0004,brics-odroid-024_cam1,0.4604805384290447,0.5039743236446009,0.34918805222248916,20.02382837699302,4.595095521999458,13.810096354224347
p41-plant-0004,brics-odroid-025_cam0,0.37263868722583926,0.4289304902715101,0.3588771131308913,24.725937947788697,9.754104241266196,8.195591937727716
p41-plant-0004,brics-odroid-025_cam1,0.9459399248927565,0.8458733475826442,0.7988030684377075,27.181285561473185,11.153225843345488,2.3846753573657145
p41-plant-0004,brics-odroid-026_cam0,0.12058608205312989,0.12442406728604007,0.1242637943763843,11.837392802840961,6.178414505486564,3.1298248218644042
p41-plant-0004,brics-odroid-026_cam1,0.5672346846737856,0.47407730964354877,0.06695798370399228,6.3145726544436,3.1237722582943137,0.17570253318556903
p41-plant-0004,brics-odroid-027_cam0,0.8333577634820383,0.6360726466255672,0.06466489435175048,19.328336372712982,16.676460002985895,13.937409922390431
p41-plant-0004,brics-odroid-027_cam1,0.35810922816957047,0.30981109868613343,0.014026119777294038,11.619362793130119,12.237023244683158,11.619362793130119
p41-plant-0004,brics-odroid-028_cam0,0.7217795831219297,0.5490435798179549,0.01350856386308586,3.745920796649503,3.0935831323505676,2.4368244146086515
p41-plant-0004,brics-odroid-029_cam0,0.6335016658963637,0.6032458076747106,0.2662129192851997,11.20868710554086,1.5133013675818534,16.058091930619
p41-plant-0004,brics-odroid-029_cam1,1.6797600923629388,1.309616870853367,0.4675518962745838,9.910256801286843,29.003802421511764,9.910256801286843
p41-plant-0004,brics-odroid-030_cam0,0.3349955078799449,0.32940428629640256,0.15209368867266188,26.78011614624407,20.98316171394099,14.727251613839826
p41-plant-0004,brics-odroid-030_cam1,0.6234504474324942,0.6033777337411288,0.28219129788018976,14.764252159213184,1.755013070885435,13.239781443944832
p44-dog-0004,brics-odroid-001_cam0,0.4729098411222912,0.4234442272757779,0.10859217391016715,18.885178592893354,14.354623944799934,9.571021517480768
p44-dog-0004,brics-odroid-001_cam1,0.29017901778645483,0.2685348729820871,0.05973523583800515,9.889594236305198,7.156790292174008,4.341107824372157
p44-dog-0004,brics-odroid-002_cam0,0.25888669168077644,0.23361997769213574,0.01638797035843166,2.195489702150871,1.3907705582226109,0.5794303198414189
p44-dog-0004,brics-odroid-006_cam0,0.5537980258460524,0.49812061056189866,0.15311948857190646,10.4296427875744,3.288309912898358,4.422392525705867
p44-dog-0004,brics-odroid-007_cam0,0.3281916921055209,0.3267299675163454,0.3238540619881279,7.614675631387915,8.780612282691445,8.778463547431626
p44-dog-0004,brics-odroid-007_cam1,0.39374523433465725,0.38624995790919886,0.17962876056848254,18.02827179182273,10.303525473223889,1.850824444006249
p44-dog-0004,brics-odroid-008_cam0,0.21437508220482432,0.21660881948670763,0.12047842301582012,0.09467531925016616,6.116252994079595,12.713303174653067
p44-dog-0004,brics-odroid-009_cam1,0.4466504286681983,0.3953384039920105,0.3902685925030116,10.276755874585923,9.333087290838984,2.5958652121182793
p44-dog-0004,brics-odroid-010_cam0,0.16575203650670944,0.16976437889856427,0.169357833856323,5.887746522980131,2.449546197425694,5.055579794572235
